product_brand,product_name,product_price,product_link
Bosch Herramientas,"Taladro percusión 900 W 1400 rpm 4,1 kg Bosch GSB 30-2",284990,https://www.toolmania.cl/taladros/bosch-taladro-percusion-900-w-1400-rpm-41-kg-cod-gsb-30-2-1046.html
Bosch Herramientas,"Taladro percusión 800 W 3000 rpm 2,5 kg Bosch GSB 20-2",121490,https://www.toolmania.cl/taladros/bosch-taladro-percusion-800-w-3000-rpm-25-kg-cod-gsb-20-2-1047.html
Bosch Herramientas,Atornillador 400W Bosch GSR 7-14 E,71490,https://www.toolmania.cl/atornilladores/bosch-atornillador-400-w-1400-rpm-16-kg-cod-gsr-7-14-e-1049.html
Bosch Herramientas,"Atornillador 701 W 4500 rpm 1,4 kg Bosch GSR 6-45 TE",115490,https://www.toolmania.cl/atornilladores/bosch-atornillador-701-w-4500-rpm-14-kg-cod-gsr-6-45-te-1050.html
Bosch Herramientas,"Atornillador 701 W 2500 rpm 1,5 kg Bosch GSR 6-25 TE",121990,https://www.toolmania.cl/atornilladores/bosch-atornillador-701-w-2500-rpm-15-kg-cod-gsr-6-25-te-1051.html
Bosch Herramientas,"BoschAtornillador con tope de profundidad 701 W 6000 rpm 1,4 kg Bosch GSR 6-60 TE",121990,https://www.toolmania.cl/atornilladores/boschatornillador-con-tope-de-profundidad-701-w-6000-rpm-14-kg-cod-gsr-6-60-te-1052.html
Bosch Inalambrico,"Multicortadora 10,8 V 20000 rpm 1 kg 2 baterias 1,3 Ah + Cargador Bosch GOP 10,8V-LI",171990,https://www.toolmania.cl/multiherramientas-inalambricas/bosch-multicortadora-108-v-20000-rpm-1-kg-2-baterias-13-ah-cargador-cod-gop-108v-li-1073.html
Bosch Herramientas,"Rotomartillo 650W 1,7 J 6150 rpm 2,3 kg Bosch GBH 2-20",112990,https://www.toolmania.cl/rotomartillos/bosch-martillo-perforador-650w-17-j-6150-rpm-23-kg-cod-gbh-2-20-1081.html
Bosch Herramientas,Rotomartillo 650W Bosch GBH 2-20 D,113990,https://www.toolmania.cl/rotomartillos/bosch-martillo-perforador-650w-17-j-6150-rpm-23-kg-cod-gbh-2-20-d-1082.html
Bosch Herramientas,"Rotomartillo 800 W 2,7 J 5100 gpm 2,8 kg Bosch GBH 2-24 D",158490,https://www.toolmania.cl/rotomartillos/bosch-martillo-perforador-790-w-27-j-4100-gpm-28-kg-cod-gbh-2-24-d-1083.html
Makita,Multiherramienta 320W - Vel Variable c/ maleta (cambio los Acc sin herramientas) Makita TM3010CX5,216550,https://www.toolmania.cl/multiherramientas/makita-multiherramienta-320w-vel-variable-c-maleta-cambio-los-acc-sin-herramientas-cod-tm3010ck-1144.html
Bosch Herramientas,"Esmeril Angular 4 1/2 670W 11000 rpm 1,4 kg Bosch GWS 670",34990,https://www.toolmania.cl/esmeriles/bosch-esmeril-angular-4-1-2-670w-11000-rpm-14-kg-cod-gws-6-115-1172.html
Bosch Herramientas,"Esmeril Angular 4 1/2"" 850W  Bosch GWS 850",49990,https://www.toolmania.cl/esmeriles/esmeril-angular-4-1-2-850w-bosch-gws-850-1173.html
Bosch Herramientas,"Esmeril Angular 5"" 900W (Velocidad variable) Bosch GWS 9 - 125 S",73990,https://www.toolmania.cl/esmeriles/esmeril-angular-5-900w-velocidad-variable-bosch-gws-9-125-s-1174.html
Bosch Herramientas,"Esmeril Angular 5"" 900W Bosch GWS 9 - 125",59490,https://www.toolmania.cl/esmeriles/esmeril-angular-5-900w-bosch-gws-9-125-1175.html
Bosch Herramientas,"Esmeril Angular 5"" 1100W 11500 rpm 2,2 kg Bosch GWS 11 - 125",120990,https://www.toolmania.cl/esmeriles/bosch-esmeril-angular-5-1100w-11500-rpm-22-kg-cod-gws-11-125-1176.html
Bosch Herramientas,"Esmeril Angular 5"" 1100W 11500 rpm 2,2 kg Bosch GWS 11 - 125 P",130490,https://www.toolmania.cl/esmeriles/bosch-esmeril-angular-5-1100w-11500-rpm-22-kg-cod-gws-11-125-p-1177.html
Bosch Herramientas,"Esmeril Angular 5"" 1500W 11000 rpm 2,3 kg Bosch GWS 15 - 125 CIH",140490,https://www.toolmania.cl/esmeriles/bosch-esmeril-angular-5-1500w-11000-rpm-23-kg-cod-gws-15-125-cih-1180.html
Bosch Herramientas,"Esmeril Angular 7"" 2000W Bosch GWS 20-180",78191,https://www.toolmania.cl/esmeriles/bosch-esmeril-angular-7-2100w-8500-rpm-42-kg-cod-gws-21-180-1183.html
Bosch Herramientas,"Esmeril Angular 9"" 2000W Bosch GWS 20-230",84990,https://www.toolmania.cl/esmeriles/bosch-esmeril-angular-9-2100w-6500-rpm-42-kg-cod-gws-21-230-1184.html
Bosch Herramientas,"Esmeril Angular 7"" 2200W 8500 rpm 4,9 kg Bosch GWS 22 - 180",90517,https://www.toolmania.cl/esmeriles/bosch-esmeril-angular-7-2200w-8500-rpm-49-kg-cod-gws-22-180-t-1185.html
Bosch Herramientas,"Esmeril Angular 7"" 2200W 8500 rpm 4,9 kg Bosch GWS 22 - 180 D",106490,https://www.toolmania.cl/esmeriles/bosch-esmeril-angular-7-2200w-8500-rpm-49-kg-cod-gws-22-180-d-1186.html
Bosch Herramientas,"Esmeril Angular 9"" 2200W 6500 rpm 5 kg Bosch GWS 22 - 230",106490,https://www.toolmania.cl/esmeriles/bosch-esmeril-angular-9-2200w-6500-rpm-5-kg-cod-gws-22-230-1187.html
Bosch Herramientas,"Esmeril Angular 9"" 2200W 6500 rpm 5 kg Bosch GWS 22 - 230 D",106490,https://www.toolmania.cl/esmeriles/bosch-esmeril-angular-9-2200w-6500-rpm-5-kg-cod-gws-22-231-1188.html
Bosch Herramientas,"Esmeril Angular 7"" 2400W 8500 rpm 5,2 kg Bosch GWS 24 - 180",124990,https://www.toolmania.cl/esmeriles/bosch-esmeril-angular-7-2400w-8500-rpm-52-kg-cod-gws-24-180-1189.html
Bosch Herramientas,"Esmeril Angular 9"" 2400W 6500 rpm 5,4 kg Bosch GWS 24 - 230",128990,https://www.toolmania.cl/esmeriles/bosch-esmeril-angular-9-2400w-6500-rpm-54-kg-cod-gws-24-230-1190.html
Bosch Herramientas,"Esmeril Angular 7"" 2600W 8500 rpm 5,8 kg Bosch GWS 26 - 180",140990,https://www.toolmania.cl/esmeriles/bosch-esmeril-angular-7-2600w-8500-rpm-58-kg-cod-gws-26-180-1191.html
Bosch Herramientas,"Esmeril Angular 9"" 2600W 6500 rpm 5,9 kg Bosch GWS 26 - 230",140990,https://www.toolmania.cl/esmeriles/bosch-esmeril-angular-9-2600w-6500-rpm-59-kg-cod-gws-26-230-1192.html
Bosch Herramientas,"Esmeril Angular 7"" 2400W 8500 rpm 5,4 kg Bosch GWS 24 - 180 LVI",200490,https://www.toolmania.cl/esmeriles/bosch-esmeril-angular-7-2400w-8500-rpm-54-kg-cod-gws-24-180-lvi-1195.html
Bosch Herramientas,"Esmeril Angular 7"" 2600W 8500 rpm 5,5 kg Bosch GWS 26 - 180 LVI",198042,https://www.toolmania.cl/esmeriles/bosch-esmeril-angular-7-2600w-8500-rpm-55-kg-cod-gws-26-180-lvi-1196.html
Bosch Herramientas,"Esmeril Angular 9"" 2400W 6500 rpm 5,5 kg Bosch GWS 24 - 230 LVI",200990,https://www.toolmania.cl/esmeriles/bosch-esmeril-angular-9-2400w-6500-rpm-55-kg-cod-gws-24-230-lvi-1197.html
Bosch Herramientas,Rectificadora 500W 33000 rpm 1 kg Bosch GGS 28,124490,https://www.toolmania.cl/rectificadoras/bosch-rectificadora-500w-33000-rpm-1-kg-cod-ggs-28-1199.html
Bosch Herramientas,"Rectificador 650W 28000 rpm 1,4 kg Bosch GGS 28 CE",140490,https://www.toolmania.cl/rectificadoras/bosch-rectificador-650w-28000-rpm-14-kg-cod-ggs-28-ce-1200.html
Bosch Herramientas,"Rectificadora 500 W 33000 rpm 1,4 kg Bosch GGS 28 L",126990,https://www.toolmania.cl/rectificadoras/bosch-rectificadora-500-w-33000-rpm-14-kg-cod-ggs-28-l-1201.html
Bosch Herramientas,"Rectificador 650 W 28000 rpm 1,6 kg Bosch GGS 28 LCE",149990,https://www.toolmania.cl/rectificadoras/bosch-rectificador-650-w-28000-rpm-16-kg-cod-ggs-28-lce-1202.html
Bosch Herramientas,Sierra Caladora 500W Bosch GST 700,69490,https://www.toolmania.cl/sierras-caladoras/bosch-sierra-caladora-400w-3100-rpm-17-kg-cod-gst-65-be-1204.html
Bosch Herramientas,Sierra Caladora 650W Bosch GST 90 BE,87117,https://www.toolmania.cl/sierras-caladoras/bosch-sierra-caladora-650w-3100-rpm-27-kg-cod-gst-90-be-1205.html
Bosch Herramientas,"Sierra Caladora 780W 3100 rpm 2,7 kg Bosch GST 150 BCE",191990,https://www.toolmania.cl/sierras-caladoras/bosch-sierra-caladora-780w-3100-rpm-27-kg-cod-gst-150-bce-1206.html
Bosch Herramientas,"Sierra Circular 7-1/4"" 1400W 5500 rpm 4,2 kg Bosch GKS 190",86490,https://www.toolmania.cl/sierras-circulares/bosch-sierra-circular-1400w-5500-rpm-42-kg-cod-gks-190-1209.html
Bosch Herramientas,Sierra Circular 7 1/4 1600W Bosch GKS 67,95990,https://www.toolmania.cl/sierras-circulares/bosch-sierra-circular-1600w-5200-rpm-41-kg-cod-gks-67-1210.html
Bosch Herramientas,"Sierra Circular 7 1/4"" 1800W Bosch GKS 65 CE",128490,https://www.toolmania.cl/sierras-circulares/bosch-sierra-circular-1800w-5000-rpm-49-kg-cod-gks-65-ce-1211.html
Bosch Herramientas,"Sierra circular 9 1/4"" 2100W 7,6 kg Bosch GKS 235",205990,https://www.toolmania.cl/sierras-circulares/bosch-sierra-circular-9-1-4-2100w-76-kg-cod-gks-235-1212.html
Bosch Herramientas,Banco Móvil Bosch GTA 600,161490,https://www.toolmania.cl/sierras-de-banco/bosch-banco-movil-cod-gta-600-1218.html
Bosch Herramientas,Sierra de Banco 254mm 1800W 3650 rpm Bosch GTS 10 J,585990,https://www.toolmania.cl/sierras-de-banco/bosch-sierra-de-banco-254mm-1800w-3650-rpm-cod-gts-10-j-1219.html
Bosch Herramientas,"Lijadora Excéntrica 150 mm 400W 12000 rpm 2,4 kg Bosch GEX 125-150 AVE",180990,https://www.toolmania.cl/lijadoras/bosch-lijadora-excentrica-150-mm-400w-12000-rpm-24-kg-cod-gex-125-150-ave-1224.html
Bosch Herramientas,Lijadora excentrica 125 mm Bosch GEX 125-1AE,79490,https://www.toolmania.cl/lijadoras/bosch-lijadora-excentrica-125-mm-250w-12000-rpm-13-kg-cod-gex-125-1ae-1225.html
Bosch Herramientas,"Lijadora Orbital 180W 12000 rpm 1,4 kg Bosch GSS 140-1",58490,https://www.toolmania.cl/lijadoras/bosch-lijadora-orbital-180w-12000-rpm-14-kg-cod-gss-140-a-1226.html
Bosch Herramientas,"Lijadora Orbital 190W 12000 rpm 1,7 kg Bosch GSS 23 AE",85490,https://www.toolmania.cl/lijadoras/bosch-lijadora-orbital-190w-12000-rpm-17-kg-cod-gss-23-ae-1227.html
Bosch Herramientas,Lijadora de Banda 750W Bosch GBS 75 AE,190490,https://www.toolmania.cl/lijadoras/bosch-lijadora-de-banda-750w-34-kg-cod-gbs-75-ae-1228.html
Bosch Herramientas,"Cepillo 82 mm 630W 18000 rpm 2,5 kg Bosch GHO 16-82 D",123990,https://www.toolmania.cl/cepillos-electricos/bosch-cepillo-82-mm-600w-16000-rpm-25-kg-cod-gho-15-82-1229.html
Bosch Herramientas,"Cepillo 82 mm 710W 16500 rpm 2,6 kg Bosch GHO 26-82",127990,https://www.toolmania.cl/cepillos-electricos/bosch-cepillo-82-mm-710w-16500-rpm-26-kg-cod-gho-26-82-1230.html
Bosch Herramientas,"Fresadora de cantos 600W 33000 rpm 1,5 kg Bosch GKF 600",97490,https://www.toolmania.cl/fresadoras/bosch-fresadora-de-cantos-600w-33000-rpm-15-kg-cod-gkf-600-1232.html
Bosch Herramientas,Fresadora Constante 1600W Bosch GFF 1600 CE,239791,https://www.toolmania.cl/fresadoras/bosch-fresadora-electronica-constante-1600w-25000-rpm-58-kg-cod-gof-1600-ce-1234.html
Bosch Herramientas,"Pulidora 180 mm 1400W 3000 rpm 2,5 kg Bosch GPO 14 CE",164490,https://www.toolmania.cl/pulidoras/bosch-pulidora-180-mm-1400w-3000-rpm-25-kg-cod-gpo-14-ce-1235.html
Bosch Herramientas,"Llave de impacto 500W 250 Nm 1300 rpm 3,2 kg Bosch GDS 18 E",455990,https://www.toolmania.cl/llaves-de-impacto/bosch-llave-de-impacto-500w-250-nm-1300-rpm-32-kg-cod-gds-18-e-1236.html
Bosch Herramientas,"Llave Impacto 1"" 920W 1000 Nm 860 rpm 7,3 kg Bosch GDS 30",838990,https://www.toolmania.cl/llaves-de-impacto/bosch-llave-impacto-1-920w-1000-nm-860-rpm-73-kg-cod-gds-30-1238.html
Bosch Herramientas,"Lijadora Angular 7"" 2200W 5000 rpm 4,3 kg Bosch GWS 22 U",231990,https://www.toolmania.cl/pulidoras/bosch-lijadora-angular-7-2200w-5000-rpm-43-kg-cod-gws-22-u-1241.html
Bosch Herramientas,Sierra Sable 1100W Bosch GSA 1100 E,155490,https://www.toolmania.cl/sierras-sable/bosch-sierra-sable-230-mm-1100w-2700-cpm-36-kg-cod-gsa-1100-e-1250.html
Bosch Herramientas,"Cizalla 500W 2400 cpm 2,7 kg Bosch GSC 2,8",478990,https://www.toolmania.cl/cizallas/bosch-cizalla-500w-2400-cpm-27-kg-cod-gsc-28-1251.html
Bosch Herramientas,"Lijadora de Concreto 125 mm 1500W 9300 rpm 2,6 kg Bosch GBR 15 CA",676490,https://www.toolmania.cl/pulidoras/bosch-lijadora-de-concreto-125-mm-1500w-9300-rpm-26-kg-cod-gbr-15-ca-1252.html
Hitachi,Esmeril 7 pulgadas Hitachi G18MR,86304,https://www.toolmania.cl/esmeriles/hitachi-esmeril-7-pulgadas-cod-g18mr-1313.html
Hitachi,Cepillo Hitachi P20ST,111990,https://www.toolmania.cl/cepillos-electricos/hitachi-cepillo-cod-p20st-1325.html
Cardi,Testiguera 2200W 1800rpm 19 kg Cardi T1200-EL_L200,2164632,https://www.toolmania.cl/testigueras/cardi-testiguera-2200w-1800rpm-19-kg-cod-t1200-ell200-1343.html
Cardi,"Testiguera manual 2200W 2500 rpm 7,3 kg Cardi T1MU-EL",1577990,https://www.toolmania.cl/testigueras/cardi-testiguera-manual-2200w-2500-rpm-73-kg-cod-t1mu-el-1345.html
Cardi,"Testiguera 3420W 1475rpm 12,5 kg Cardi T6375-EL_L300",3151271,https://www.toolmania.cl/testigueras/cardi-testiguera-3420w-1475rpm-125-kg-cod-t6375-ell300-1347.html
Cardi,Testiguera 3420W 1540rpm 14 kg Cardi T9475-EL_C520,4867942,https://www.toolmania.cl/testigueras/cardi-testiguera-3420w-1540rpm-14-kg-cod-t9475-elc520-1348.html
Cardi,Testiguera 5000W 950rpm 23 kg Cardi FR200-C520,3939587,https://www.toolmania.cl/testigueras/cardi-testiguera-5000w-950rpm-23-kg-cod-fr200-c520-1350.html
Cardi,Sierra electrica para hormigon 4600W 9 kg Cardi Coccodrillo35,2643492,https://www.toolmania.cl/cortadoras-de-pavimento/cardi-sierra-electrica-para-hormigon-4600w-9-kg-cod-coccodrillo35-1352.html
Jepson,Taladro base magnetica 1100W 620rpm 12 kg Jepson Magpro35,973990,https://www.toolmania.cl/taladros/jepson-taladro-base-magnetica-1100w-620rpm-12-kg-cod-magpro35-1354.html
Jepson,Taladro base magnetica 1800W 530rpm 27 kg Jepson Magpro75-4S,1725490,https://www.toolmania.cl/taladros/jepson-taladro-base-magnetica-1800w-530rpm-27-kg-cod-magpro75-4s-1355.html
Jepson,Sierra circular para metal 1700W 2600 rpm 7 Kg Jepson 8230N,582990,https://www.toolmania.cl/sierras-circulares/jepson-sierra-circular-para-metal-1700w-2600-rpm-7-kg-cod-8230n-1356.html
Jepson,"Sierra circular para metal 1800W 1700 rpm 8,4 kg Jepson 8320",1226490,https://www.toolmania.cl/sierras-circulares/jepson-sierra-circular-para-metal-1800w-1700-rpm-84-kg-cod-8320-1357.html
Technoflex,"Sonda alta frecuencia 25mm 0,8 kg Technoflex SAF315",300490,https://www.toolmania.cl/sondas/technoflex-sonda-alta-frecuencia-25mm-08-kg-cod-saf315-1360.html
Technoflex,"Sonda alta frecuencia 38mm 2,5 kg Technoflex SAF455",300490,https://www.toolmania.cl/sondas/technoflex-sonda-alta-frecuencia-38mm-25-kg-cod-saf455-1361.html
Technoflex,Sonda alta frecuencia 48mm 4 kg Technoflex SAF495,300490,https://www.toolmania.cl/sondas/technoflex-sonda-alta-frecuencia-48mm-4-kg-cod-saf495-1362.html
Technoflex,"Vibrador electronico alta frecuencia ""Silva"" 38mm 220V 13500 rpm Technoflex MEF-38",1187990,https://www.toolmania.cl/sondas/technoflex-vibrador-electronico-alta-frecuencia-silva-38mm-220v-13500-rpm-cod-mef-38-1364.html
Technoflex,"Vibrador electronico alta frecuencia ""Silva"" 50mm 220V 13500 rpm Technoflex MEF-50",1250490,https://www.toolmania.cl/sondas/technoflex-vibrador-electronico-alta-frecuencia-silva-50mm-220v-13500-rpm-cod-mef-50-1365.html
Technoflex,"Vibrador electronico alta frecuencia ""Gold"" 38mm 220V 13500 rpm Technoflex EDF-38LT",1657490,https://www.toolmania.cl/sondas/technoflex-vibrador-electronico-alta-frecuencia-gold-38mm-220v-13500-rpm-cod-edf-38lt-1366.html
Technoflex,"Vibrador electronico alta frecuencia ""Gold"" 60mm 220V 12000 rpm Technoflex EDF-60LT",1784990,https://www.toolmania.cl/sondas/technoflex-vibrador-electronico-alta-frecuencia-gold-60mm-220v-12000-rpm-cod-edf-60lt-1367.html
Technoflex,Transmisión alta frecuencia 42V 12 kg Technoflex VAF-38LT,672490,https://www.toolmania.cl/sondas/technoflex-transmision-alta-frecuencia-42v-12-kg-cod-vaf-38lt-1369.html
Technoflex,Transmisión alta frecuencia 42V 16 kg Technoflex VAF-60LT,768990,https://www.toolmania.cl/sondas/technoflex-transmision-alta-frecuencia-42v-16-kg-cod-vaf-60lt-1370.html
Technoflex,Transmisión Drillflex 600W 12000 rpm Technoflex DF90,191990,https://www.toolmania.cl/sondas/technoflex-transmision-drillflex-600w-12000-rpm-cod-df90-1371.html
Technoflex,"Rozadora regatadora ""Castor"" 2300W 9,1 Kg Technoflex RRC35",1164490,https://www.toolmania.cl/pulidoras/technoflex-rozadora-regatadora-castor-2300w-91-kg-cod-rrc35-1377.html
Skil Herramientas,Taladro Percutor 3/8 550W Velocidad variable Skil F0126664JC,22990,https://www.toolmania.cl/taladros/skil-taladro-percutor-3-8-550w-velocidad-variable-cod-6664-1419.html
Skil Herramientas,"Taladro Percutor 1/2"" 570W Skil F0126555JC",29490,https://www.toolmania.cl/taladros/skil-taladro-percutor-1-2-550w-velocidad-variable-cod-6055-1420.html
Skil Herramientas,"Taladro Percutor 1/2"" 600W Velocidad variable Skil F0126060JC",34990,https://www.toolmania.cl/taladros/skil-taladro-percutor-1-2-600w-velocidad-variable-cod-6060-1422.html
Skil Herramientas,Rotomartillo 600W 2kg Skil F0121559JC,57490,https://www.toolmania.cl/rotomartillos/skil-rotomartillo-600w-2kg-cod-1559-1425.html
Skil Herramientas,Sierra Caladora 380W Skil F0124380JA,21990,https://www.toolmania.cl/sierras-caladoras/skil-sierra-caladora-380w-cod-4380-1427.html
Skil Herramientas,Sierra Caladora 400W Skil F0124400JC,24990,https://www.toolmania.cl/sierras-caladoras/skil-sierra-caladora-400w-cod-4400-1428.html
Skil Herramientas,Sierra Caladora 550W Skil F0124550JC,46990,https://www.toolmania.cl/sierras-caladoras/skil-sierra-caladora-550w-cod-4550-1429.html
Skil Herramientas,Sierra Caladora 750W Skil F0124750JC,54990,https://www.toolmania.cl/sierras-caladoras/skil-sierra-caladora-750w-cod-4750-1430.html
Skil Herramientas,"Sierra Circular 7 1/4"" 1250W Skil F0125301JA",46990,https://www.toolmania.cl/sierras-circulares/skil-sierra-circular-7-1-4-1250w-cod-5301-1431.html
Skil Herramientas,"Sierra Circular 7 1/4"" 1400W Skil F0125402JA",48990,https://www.toolmania.cl/sierras-circulares/skil-sierra-circular-7-1-4-1400w-cod-5402-1432.html
Skil Herramientas,Lijadora de banda 900W Skil 7640,88490,https://www.toolmania.cl/lijadoras/skil-lijadora-de-banda-900w-cod-7640-1439.html
Skil Herramientas,Cepillo 550W Skil F0121555JA,72490,https://www.toolmania.cl/cepillos-electricos/skil-cepillo-550w-cod-1555-1440.html
Skil Herramientas,Cepillo 900W Skil F0121570JA,91490,https://www.toolmania.cl/cepillos-electricos/skil-cepillo-900w-cod-1570-1441.html
Skil Herramientas,Sierra sable 1050W Skil F0124900JC,98490,https://www.toolmania.cl/sierras-sable/skil-sierra-sable-1050w-cod-4900-1444.html
Skil Herramientas,Pistola de calor 1800W Skil F0128003JL,45490,https://www.toolmania.cl/otras/skil-pistola-de-calor-1800w-cod-8003-1445.html
Skil Herramientas,"Esmeril Angular 4 1/2"" 650W Skil F0129002JQ",18490,https://www.toolmania.cl/esmeriles/skil-esmeril-angular-4-1-2-650w-cod-9002-1447.html
Skil Herramientas,"Esmeril Angular 4 1/2"" 830W Skil F0129004JQ",22490,https://www.toolmania.cl/esmeriles/skil-esmeril-angular-4-1-2-700w-cod-9004-1448.html
Skil Herramientas,"Pulidora 5"" 470 W Skil F0129051JA",54990,https://www.toolmania.cl/pulidoras/skil-pulidora-5-470-w-cod-9051-1454.html
Skil Herramientas,"Pulidora 7"" 1300W Skil F0129071JC",90990,https://www.toolmania.cl/pulidoras/skil-pulidora-7-1300w-cod-9071-1455.html
Skil Herramientas,"Sierra de Banco 10"" 1600W Skil F0123610JC",186990,https://www.toolmania.cl/sierras-de-banco/skil-sierra-de-banco-10-1600w-cod-3610-1463.html
Skil Herramientas,"Tronzadora 14"" 2000W Skil F0123710JC",127490,https://www.toolmania.cl/tronzadoras/skil-tronzadora-14-2000w-cod-3710-1464.html
Makita,Rotomartillo SDS-PLUS 26 mm 800 W Makita HR2630,123120,https://www.toolmania.cl/rotomartillos/makita-martillo-rotativo-sds-plus-26-mm-800-w-cod-hr2610-1479.html
Makita,Rotomartillo SDS-PLUS 26 mm 800 W + Mandril cambio rápido Makita HR2630T,175750,https://www.toolmania.cl/rotomartillos/makita-martillo-rotativo-sds-plus-26-mm-800-w-cod-hr2610-1480.html
DeWalt,"Sierra Circular 7 1/4"" 1800W DeWalt DWE575K-B2C",121489,https://www.toolmania.cl/sierras-circulares/dewalt-sierra-circular-7-14-1800w-cod-dwe575k-b2c-1481.html
Makita,"Sierra Ingleteadora 8-1/2"" (216 mm) 1400 W 5000 rpm Inglete 45° izquierda - Láser Makita LS0815FL",444840,https://www.toolmania.cl/sierras-ingleteadoras/makita-sierra-ingleteadora-8-1-2-216-mm-1400-w-5000-rpm-inglete-45-izquierda-laser-cod-ls0815fl-1485.html
Makita,"Sierra Ingleteadora 10"" (255 mm) eje 1"" 1510 W 3200 rpm Inglete 45° derecha e izquierda - DXT Makita LS1016",540490,https://www.toolmania.cl/sierras-ingleteadoras/makita-sierra-ingleteadora-10-255-mm-eje-1-1510-w-3200-rpm-inglete-45-derecha-e-izquierda-dxt-cod-ls1016-1486.html
Makita,"Sierra Ingleteadora 10"" (255 mm) 1430 W 4200 rpm c/Láser Makita LS1018L",392590,https://www.toolmania.cl/sierras-ingleteadoras/makita-sierra-ingleteadora-10-255-mm-1430-w-4200-rpm-c-laser-inglete-45-izquierda-e-derecha-cod-ls1018l-1488.html
Makita,"Sierra Ingleteadora 10"" (255 mm) eje 1"" 1650 W 4600 rpm Inglete 45° izquierda Makita LS1040",286850,https://www.toolmania.cl/sierras-ingleteadoras/makita-sierra-ingleteadora-10-255-mm-eje-1-1650-w-4600-rpm-inglete-45-izquierda-cod-ls1040-1489.html
Makita,"Sierra Ingleteadora 12"" (305 mm) 1650 W 4000 rpm Inglete 45° izquierda Makita LS1221",395947,https://www.toolmania.cl/sierras-ingleteadoras/makita-sierra-ingleteadora-12-305-mm-1650-w-4000-rpm-inglete-45-izquierda-cod-ls1221-1491.html
Makita,"Sierra Ingleteadora 14"" (355 mm) 1380 W 3200 rpm Inglete 45° derecha e izquierda Makita LS1440",1127600,https://www.toolmania.cl/sierras-ingleteadoras/makita-sierra-ingleteadora-14-355-mm-1380-w-3200-rpm-inglete-45-derecha-e-izquierda-cod-ls1440-1492.html
Makita,"Sierra Ingleteadora 10"" (255 mm) 1500 W 4200 rpm Inglete 45° izquierda Makita MLS100",199490,https://www.toolmania.cl/sierras-ingleteadoras/makita-sierra-ingleteadora-10-255-mm-1500-w-4200-rpm-inglete-45-izquierda-cod-mls100-1493.html
Stanley Herramientas,"Sierra Ingleteadora 10"" 1500 Watts Stanley STSM1525",236990,https://www.toolmania.cl/sierras-ingleteadoras/stanley-sierra-ingleteadora-10-1500-watts-cod-stsm1525-1494.html
Skil Herramientas,"Sierra Ingleteadora 10"" telescópica 1800 W Skil 3311JA",183990,https://www.toolmania.cl/sierras-ingleteadoras/sierra-ingleteadora-10-telescopica-1800-w-skil-3311ja-1495.html
DeWalt,"Sierra Ingleteadora 12"" telescópica 1675W DeWalt DWS780-B2",841489,https://www.toolmania.cl/sierras-ingleteadoras/dewalt-sierra-ingleteadora-12-telescopica-1675w-cod-dws780-b2-1497.html
Bosch Herramientas,"Sierra Ingleteadora 10"" 1700W 4800 rpm Bosch GCM 10 X",293990,https://www.toolmania.cl/sierras-ingleteadoras/bosch-sierra-ingleteadora-gcm-10-x-1498.html
Bosch Herramientas,"Sierra Ingleteadora 12"" 1800W Bosch GCM 12X",480990,https://www.toolmania.cl/sierras-ingleteadoras/bosch-sierra-ingleteadora-12-1800w-cod-gcm-12x-1500.html
Bosch Herramientas,"Sierra Ingleteadora 12"" Brazo articulado Bosch GCM 12 GDL",655990,https://www.toolmania.cl/sierras-ingleteadoras/bosch-sierra-ingleteadora-gcm-12-gdl-1501.html
Skil Herramientas,Sierra Ingleteadora 1800 W Skil 3310JC,164490,https://www.toolmania.cl/sierras-ingleteadoras/skil-sierra-ingleteadora-1800-w-cod-3310jc-1502.html
DeWalt,"Sierra Ingleteadora 10"" 1600W DeWalt DWS713-B2",502470,https://www.toolmania.cl/sierras-ingleteadoras/dewalt-sierra-ingleteadora-12-1600w-cod-dw715-b2-1505.html
Bosch Herramientas,"Fresadora Electrónica Constante 1600W 25000 rpm 5,8 kg Bosch GOF 1600 CE",325990,https://www.toolmania.cl/fresadoras/bosch-fresadora-electronica-constante-1600w-25000-rpm-58-kg-cod-gof-1600-ce-1506.html
Makita,"Rotomartillo SDS-PLUS 24 mm 780 W 0-1100 rpm 3 modos 2,6 kg Makita HR2470",130641,https://www.toolmania.cl/rotomartillos/makita-martillo-rotativo-sds-plus-24-mm-780-w-0-1100-rpm-3-modos-26-kg-cod-hr2470-1510.html
Makita,"Rotomartillo SDS-MAX 52 mm 1510 W 10,9 kg Makita HR5202C",613440,https://www.toolmania.cl/rotomartillos/makita-martillo-rotativo-sds-max-52-mm-1510-w-109-kg-cod-hr5202c-1511.html
Makita,"Rotomartillo SDS-MAX 52 mm 1510 W 11,8 kg AVT + Soft No load Makita HR5212C",676050,https://www.toolmania.cl/rotomartillos/makita-martillo-rotativo-sds-max-52-mm-1510-w-118-kg-avt-soft-no-load-cod-hr5212c-1512.html
Makita,"Martillo Demoledor SDS-MAX 1510 W 9,7 kg Makita HM1205C",669640,https://www.toolmania.cl/demoledores/makita-martillo-demoledor-sds-max-1510-w-97-kg-cod-hm1205c-1513.html
Makita,"Martillo Rompedor Hexagonal 28.6 mm 2000 W 29,4 kg Makita HM1802",1429317,https://www.toolmania.cl/demoledores/makita-martillo-rompedor-hexagonal-286-mm-2000-w-294-kg-cod-hm1802-1514.html
